success,truncated,collision,n_steps,obj_id,map,corridor_width,corridor_width_for_robot
True,False,False,84,0,square_middle_corr_30,12.0,12.0
True,False,False,41,0,square_middle_corr_30,12.0,12.0
True,False,False,101,0,square_middle_corr_30,12.0,12.0
True,False,False,112,0,square_middle_corr_30,12.0,12.0
True,False,False,61,0,square_middle_corr_30,12.0,12.0
True,False,False,176,0,square_middle_corr_30,12.0,12.0
True,False,False,110,0,square_middle_corr_30,12.0,12.0
True,False,False,71,0,square_middle_corr_30,12.0,12.0
True,False,False,105,0,square_middle_corr_30,12.0,12.0
True,False,False,80,0,square_middle_corr_30,12.0,12.0
True,False,False,142,0,square_middle_corr_30,12.0,12.0
True,False,False,124,0,square_middle_corr_30,12.0,12.0
True,False,False,46,0,square_middle_corr_30,12.0,12.0
True,False,False,79,0,square_middle_corr_30,12.0,12.0
True,False,False,93,0,square_middle_corr_30,12.0,12.0
True,False,False,47,0,square_middle_corr_30,12.0,12.0
True,False,False,68,0,square_middle_corr_30,12.0,12.0
True,False,False,72,0,square_middle_corr_30,12.0,12.0
True,False,False,119,0,square_middle_corr_30,12.0,12.0
True,False,False,143,0,square_middle_corr_30,12.0,12.0
True,False,False,56,0,square_middle_corr_30,12.0,12.0
True,False,False,66,0,square_middle_corr_30,12.0,12.0
True,False,False,97,0,square_middle_corr_30,12.0,12.0
True,False,False,159,0,square_middle_corr_30,12.0,12.0
True,False,False,103,0,square_middle_corr_30,12.0,12.0
True,False,False,69,0,square_middle_corr_30,12.0,12.0
True,False,False,70,0,square_middle_corr_30,12.0,12.0
True,False,False,40,0,square_middle_corr_30,12.0,12.0
True,False,False,83,0,square_middle_corr_30,12.0,12.0
True,False,False,64,0,square_middle_corr_30,12.0,12.0
True,False,False,87,0,square_middle_corr_30,12.0,12.0
True,False,False,53,0,square_middle_corr_30,12.0,12.0
True,False,False,43,0,square_middle_corr_30,12.0,12.0
True,False,False,60,0,square_middle_corr_30,12.0,12.0
True,False,False,29,0,square_middle_corr_30,12.0,12.0
True,False,False,30,0,square_middle_corr_30,12.0,12.0
True,False,False,124,0,square_middle_corr_30,12.0,12.0
True,False,False,102,0,square_middle_corr_30,12.0,12.0
True,False,False,119,0,square_middle_corr_30,12.0,12.0
True,False,False,95,0,square_middle_corr_30,12.0,12.0
True,False,False,109,0,square_middle_corr_30,12.0,12.0
True,False,False,172,0,square_middle_corr_30,12.0,12.0
True,False,False,69,0,square_middle_corr_30,12.0,12.0
True,False,False,101,0,square_middle_corr_30,12.0,12.0
True,False,False,51,0,square_middle_corr_30,12.0,12.0
True,False,False,91,0,square_middle_corr_30,12.0,12.0
True,False,False,144,0,square_middle_corr_30,12.0,12.0
True,False,False,40,0,square_middle_corr_30,12.0,12.0
True,False,False,54,0,square_middle_corr_30,12.0,12.0
True,False,False,39,0,square_middle_corr_30,12.0,12.0
True,False,False,104,0,square_middle_corr_30,12.0,12.0
True,False,False,35,0,square_middle_corr_30,12.0,12.0
True,False,False,30,0,square_middle_corr_30,12.0,12.0
True,False,False,154,0,square_middle_corr_30,12.0,12.0
True,False,False,17,0,square_middle_corr_30,12.0,12.0
True,False,False,113,0,square_middle_corr_30,12.0,12.0
True,False,False,90,0,square_middle_corr_30,12.0,12.0
True,False,False,147,0,square_middle_corr_30,12.0,12.0
True,False,False,96,0,square_middle_corr_30,12.0,12.0
True,False,False,57,0,square_middle_corr_30,12.0,12.0
True,False,False,151,0,square_middle_corr_30,12.0,12.0
True,False,False,90,0,square_middle_corr_30,12.0,12.0
True,False,False,57,0,square_middle_corr_30,12.0,12.0
True,False,False,57,0,square_middle_corr_30,12.0,12.0
True,False,False,95,0,square_middle_corr_30,12.0,12.0
True,False,False,59,0,square_middle_corr_30,12.0,12.0
True,False,False,168,0,square_middle_corr_30,12.0,12.0
True,False,False,66,0,square_middle_corr_30,12.0,12.0
True,False,False,105,0,square_middle_corr_30,12.0,12.0
True,False,False,32,0,square_middle_corr_30,12.0,12.0
True,False,False,120,0,square_middle_corr_30,12.0,12.0
True,False,False,44,0,square_middle_corr_30,12.0,12.0
True,False,False,77,0,square_middle_corr_30,12.0,12.0
True,False,False,104,0,square_middle_corr_30,12.0,12.0
True,False,False,98,0,square_middle_corr_30,12.0,12.0
True,False,False,117,0,square_middle_corr_30,12.0,12.0
True,False,False,129,0,square_middle_corr_30,12.0,12.0
True,False,False,17,0,square_middle_corr_30,12.0,12.0
True,False,False,78,0,square_middle_corr_30,12.0,12.0
True,False,False,51,0,square_middle_corr_30,12.0,12.0
True,False,False,54,0,square_middle_corr_30,12.0,12.0
True,False,False,109,0,square_middle_corr_30,12.0,12.0
True,False,False,35,0,square_middle_corr_30,12.0,12.0
True,False,False,50,0,square_middle_corr_30,12.0,12.0
True,False,False,54,0,square_middle_corr_30,12.0,12.0
True,False,False,40,0,square_middle_corr_30,12.0,12.0
True,False,False,96,0,square_middle_corr_30,12.0,12.0
True,False,False,83,0,square_middle_corr_30,12.0,12.0
True,False,False,107,0,square_middle_corr_30,12.0,12.0
True,False,False,63,0,square_middle_corr_30,12.0,12.0
True,False,False,116,0,square_middle_corr_30,12.0,12.0
True,False,False,37,0,square_middle_corr_30,12.0,12.0
True,False,False,124,0,square_middle_corr_30,12.0,12.0
True,False,False,96,0,square_middle_corr_30,12.0,12.0
True,False,False,80,0,square_middle_corr_30,12.0,12.0
True,False,False,109,0,square_middle_corr_30,12.0,12.0
True,False,False,67,0,square_middle_corr_30,12.0,12.0
True,False,False,91,0,square_middle_corr_30,12.0,12.0
True,False,False,51,0,square_middle_corr_30,12.0,12.0
True,False,False,154,0,square_middle_corr_30,12.0,12.0
True,False,False,130,0,square_middle_corr_30,12.0,12.0
True,False,False,108,0,square_middle_corr_30,12.0,12.0
True,False,False,137,0,square_middle_corr_30,12.0,12.0
True,False,False,55,0,square_middle_corr_30,12.0,12.0
True,False,False,24,0,square_middle_corr_30,12.0,12.0
True,False,False,22,0,square_middle_corr_30,12.0,12.0
True,False,False,15,0,square_middle_corr_30,12.0,12.0
True,False,False,79,0,square_middle_corr_30,12.0,12.0
True,False,False,29,0,square_middle_corr_30,12.0,12.0
True,False,False,62,0,square_middle_corr_30,12.0,12.0
True,False,False,58,0,square_middle_corr_30,12.0,12.0
True,False,False,126,0,square_middle_corr_30,12.0,12.0
True,False,False,13,0,square_middle_corr_30,12.0,12.0
True,False,False,133,0,square_middle_corr_30,12.0,12.0
True,False,False,167,0,square_middle_corr_30,12.0,12.0
True,False,False,172,0,square_middle_corr_30,12.0,12.0
True,False,False,180,0,square_middle_corr_30,12.0,12.0
True,False,False,72,0,square_middle_corr_30,12.0,12.0
True,False,False,162,0,square_middle_corr_30,12.0,12.0
True,False,False,195,0,square_middle_corr_30,12.0,12.0
True,False,False,35,0,square_middle_corr_30,12.0,12.0
True,False,False,83,0,square_middle_corr_30,12.0,12.0
True,False,False,152,0,square_middle_corr_30,12.0,12.0
True,False,False,72,0,square_middle_corr_30,12.0,12.0
True,False,False,109,0,square_middle_corr_30,12.0,12.0
True,False,False,42,0,square_middle_corr_30,12.0,12.0
True,False,False,23,0,square_middle_corr_30,12.0,12.0
True,False,False,108,0,square_middle_corr_30,12.0,12.0
True,False,False,121,0,square_middle_corr_30,12.0,12.0
True,False,False,130,0,square_middle_corr_30,12.0,12.0
True,False,False,88,0,square_middle_corr_30,12.0,12.0
True,False,False,71,0,square_middle_corr_30,12.0,12.0
True,False,False,152,0,square_middle_corr_30,12.0,12.0
True,False,False,93,0,square_middle_corr_30,12.0,12.0
True,False,False,117,0,square_middle_corr_30,12.0,12.0
True,False,False,95,0,square_middle_corr_30,12.0,12.0
True,False,False,85,0,square_middle_corr_30,12.0,12.0
True,False,False,114,0,square_middle_corr_30,12.0,12.0
True,False,False,91,0,square_middle_corr_30,12.0,12.0
True,False,False,132,0,square_middle_corr_30,12.0,12.0
True,False,False,91,0,square_middle_corr_30,12.0,12.0
True,False,False,57,0,square_middle_corr_30,12.0,12.0
True,False,False,104,0,square_middle_corr_30,12.0,12.0
True,False,False,60,0,square_middle_corr_30,12.0,12.0
True,False,False,82,0,square_middle_corr_30,12.0,12.0
True,False,False,102,0,square_middle_corr_30,12.0,12.0
True,False,False,52,0,square_middle_corr_30,12.0,12.0
True,False,False,46,0,square_middle_corr_30,12.0,12.0
True,False,False,45,0,square_middle_corr_30,12.0,12.0
True,False,False,193,0,square_middle_corr_30,12.0,12.0
True,False,False,166,0,square_middle_corr_30,12.0,12.0
True,False,False,96,0,square_middle_corr_30,12.0,12.0
True,False,False,59,0,square_middle_corr_30,12.0,12.0
True,False,False,214,0,square_middle_corr_30,12.0,12.0
True,False,False,47,0,square_middle_corr_30,12.0,12.0
True,False,False,54,0,square_middle_corr_30,12.0,12.0
True,False,False,106,0,square_middle_corr_30,12.0,12.0
True,False,False,69,0,square_middle_corr_30,12.0,12.0
True,False,False,83,0,square_middle_corr_30,12.0,12.0
True,False,False,42,0,square_middle_corr_30,12.0,12.0
True,False,False,69,0,square_middle_corr_30,12.0,12.0
True,False,False,141,0,square_middle_corr_30,12.0,12.0
True,False,False,52,0,square_middle_corr_30,12.0,12.0
True,False,False,68,0,square_middle_corr_30,12.0,12.0
True,False,False,184,0,square_middle_corr_30,12.0,12.0
True,False,False,35,0,square_middle_corr_30,12.0,12.0
True,False,False,46,0,square_middle_corr_30,12.0,12.0
True,False,False,62,0,square_middle_corr_30,12.0,12.0
True,False,False,94,0,square_middle_corr_30,12.0,12.0
True,False,False,53,0,square_middle_corr_30,12.0,12.0
True,False,False,102,0,square_middle_corr_30,12.0,12.0
True,False,False,85,0,square_middle_corr_30,12.0,12.0
True,False,False,199,0,square_middle_corr_30,12.0,12.0
True,False,False,155,0,square_middle_corr_30,12.0,12.0
True,False,False,107,0,square_middle_corr_30,12.0,12.0
True,False,False,88,0,square_middle_corr_30,12.0,12.0
True,False,False,108,0,square_middle_corr_30,12.0,12.0
True,False,False,50,0,square_middle_corr_30,12.0,12.0
True,False,False,62,0,square_middle_corr_30,12.0,12.0
True,False,False,13,0,square_middle_corr_30,12.0,12.0
True,False,False,109,0,square_middle_corr_30,12.0,12.0
True,False,False,113,0,square_middle_corr_30,12.0,12.0
True,False,False,66,0,square_middle_corr_30,12.0,12.0
True,False,False,149,0,square_middle_corr_30,12.0,12.0
True,False,False,179,0,square_middle_corr_30,12.0,12.0
True,False,False,56,0,square_middle_corr_30,12.0,12.0
True,False,False,103,0,square_middle_corr_30,12.0,12.0
True,False,False,83,0,square_middle_corr_30,12.0,12.0
True,False,False,196,0,square_middle_corr_30,12.0,12.0
True,False,False,98,0,square_middle_corr_30,12.0,12.0
True,False,False,146,0,square_middle_corr_30,12.0,12.0
True,False,False,51,0,square_middle_corr_30,12.0,12.0
True,False,False,31,0,square_middle_corr_30,12.0,12.0
True,False,False,17,0,square_middle_corr_30,12.0,12.0
True,False,False,86,0,square_middle_corr_30,12.0,12.0
True,False,False,39,0,square_middle_corr_30,12.0,12.0
True,False,False,50,0,square_middle_corr_30,12.0,12.0
True,False,False,91,0,square_middle_corr_30,12.0,12.0
True,False,False,159,0,square_middle_corr_30,12.0,12.0
True,False,False,41,0,square_middle_corr_30,12.0,12.0
True,False,False,67,1,square_middle_corr_30,12.0,12.0
True,False,False,122,1,square_middle_corr_30,12.0,12.0
True,False,False,16,1,square_middle_corr_30,12.0,12.0
True,False,False,73,1,square_middle_corr_30,12.0,12.0
True,False,False,73,1,square_middle_corr_30,12.0,12.0
True,False,False,127,1,square_middle_corr_30,12.0,12.0
True,False,False,132,1,square_middle_corr_30,12.0,12.0
True,False,False,73,1,square_middle_corr_30,12.0,12.0
True,False,False,117,1,square_middle_corr_30,12.0,12.0
True,False,False,35,1,square_middle_corr_30,12.0,12.0
True,False,False,17,1,square_middle_corr_30,12.0,12.0
True,False,False,140,1,square_middle_corr_30,12.0,12.0
True,False,False,41,1,square_middle_corr_30,12.0,12.0
True,False,False,32,1,square_middle_corr_30,12.0,12.0
True,False,False,47,1,square_middle_corr_30,12.0,12.0
True,False,False,128,1,square_middle_corr_30,12.0,12.0
True,False,False,111,1,square_middle_corr_30,12.0,12.0
True,False,False,52,1,square_middle_corr_30,12.0,12.0
True,False,False,77,1,square_middle_corr_30,12.0,12.0
True,False,False,27,1,square_middle_corr_30,12.0,12.0
True,False,False,101,1,square_middle_corr_30,12.0,12.0
True,False,False,174,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,38,1,square_middle_corr_30,12.0,12.0
True,False,False,85,1,square_middle_corr_30,12.0,12.0
True,False,False,169,1,square_middle_corr_30,12.0,12.0
True,False,False,199,1,square_middle_corr_30,12.0,12.0
True,False,False,39,1,square_middle_corr_30,12.0,12.0
True,False,False,98,1,square_middle_corr_30,12.0,12.0
True,False,False,82,1,square_middle_corr_30,12.0,12.0
True,False,False,19,1,square_middle_corr_30,12.0,12.0
True,False,False,51,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,164,1,square_middle_corr_30,12.0,12.0
True,False,False,73,1,square_middle_corr_30,12.0,12.0
True,False,False,200,1,square_middle_corr_30,12.0,12.0
True,False,False,160,1,square_middle_corr_30,12.0,12.0
True,False,False,97,1,square_middle_corr_30,12.0,12.0
True,False,False,86,1,square_middle_corr_30,12.0,12.0
True,False,False,140,1,square_middle_corr_30,12.0,12.0
True,False,False,29,1,square_middle_corr_30,12.0,12.0
True,False,False,58,1,square_middle_corr_30,12.0,12.0
True,False,False,43,1,square_middle_corr_30,12.0,12.0
True,False,False,64,1,square_middle_corr_30,12.0,12.0
True,False,False,161,1,square_middle_corr_30,12.0,12.0
True,False,False,36,1,square_middle_corr_30,12.0,12.0
True,False,False,91,1,square_middle_corr_30,12.0,12.0
True,False,False,45,1,square_middle_corr_30,12.0,12.0
True,False,False,42,1,square_middle_corr_30,12.0,12.0
True,False,False,125,1,square_middle_corr_30,12.0,12.0
True,False,False,90,1,square_middle_corr_30,12.0,12.0
True,False,False,34,1,square_middle_corr_30,12.0,12.0
False,False,True,15,1,square_middle_corr_30,12.0,12.0
True,False,False,133,1,square_middle_corr_30,12.0,12.0
True,False,False,76,1,square_middle_corr_30,12.0,12.0
True,False,False,84,1,square_middle_corr_30,12.0,12.0
True,False,False,31,1,square_middle_corr_30,12.0,12.0
True,False,False,144,1,square_middle_corr_30,12.0,12.0
True,False,False,120,1,square_middle_corr_30,12.0,12.0
True,False,False,16,1,square_middle_corr_30,12.0,12.0
True,False,False,147,1,square_middle_corr_30,12.0,12.0
True,False,False,30,1,square_middle_corr_30,12.0,12.0
True,False,False,133,1,square_middle_corr_30,12.0,12.0
True,False,False,68,1,square_middle_corr_30,12.0,12.0
True,False,False,130,1,square_middle_corr_30,12.0,12.0
True,False,False,82,1,square_middle_corr_30,12.0,12.0
True,False,False,58,1,square_middle_corr_30,12.0,12.0
True,False,False,117,1,square_middle_corr_30,12.0,12.0
True,False,False,131,1,square_middle_corr_30,12.0,12.0
True,False,False,29,1,square_middle_corr_30,12.0,12.0
True,False,False,113,1,square_middle_corr_30,12.0,12.0
True,False,False,47,1,square_middle_corr_30,12.0,12.0
True,False,False,73,1,square_middle_corr_30,12.0,12.0
True,False,False,61,1,square_middle_corr_30,12.0,12.0
True,False,False,45,1,square_middle_corr_30,12.0,12.0
True,False,False,25,1,square_middle_corr_30,12.0,12.0
True,False,False,83,1,square_middle_corr_30,12.0,12.0
True,False,False,54,1,square_middle_corr_30,12.0,12.0
True,False,False,31,1,square_middle_corr_30,12.0,12.0
True,False,False,26,1,square_middle_corr_30,12.0,12.0
True,False,False,48,1,square_middle_corr_30,12.0,12.0
True,False,False,75,1,square_middle_corr_30,12.0,12.0
True,False,False,67,1,square_middle_corr_30,12.0,12.0
True,False,False,84,1,square_middle_corr_30,12.0,12.0
True,False,False,94,1,square_middle_corr_30,12.0,12.0
True,False,False,72,1,square_middle_corr_30,12.0,12.0
True,False,False,28,1,square_middle_corr_30,12.0,12.0
True,False,False,60,1,square_middle_corr_30,12.0,12.0
True,False,False,145,1,square_middle_corr_30,12.0,12.0
True,False,False,122,1,square_middle_corr_30,12.0,12.0
True,False,False,31,1,square_middle_corr_30,12.0,12.0
True,False,False,83,1,square_middle_corr_30,12.0,12.0
True,False,False,85,1,square_middle_corr_30,12.0,12.0
True,False,False,48,1,square_middle_corr_30,12.0,12.0
True,False,False,119,1,square_middle_corr_30,12.0,12.0
True,False,False,85,1,square_middle_corr_30,12.0,12.0
True,False,False,185,1,square_middle_corr_30,12.0,12.0
True,False,False,127,1,square_middle_corr_30,12.0,12.0
True,False,False,43,1,square_middle_corr_30,12.0,12.0
True,False,False,164,1,square_middle_corr_30,12.0,12.0
True,False,False,67,1,square_middle_corr_30,12.0,12.0
True,False,False,114,1,square_middle_corr_30,12.0,12.0
True,False,False,17,1,square_middle_corr_30,12.0,12.0
True,False,False,130,1,square_middle_corr_30,12.0,12.0
True,False,False,86,1,square_middle_corr_30,12.0,12.0
True,False,False,27,1,square_middle_corr_30,12.0,12.0
True,False,False,52,1,square_middle_corr_30,12.0,12.0
True,False,False,103,1,square_middle_corr_30,12.0,12.0
True,False,False,117,1,square_middle_corr_30,12.0,12.0
True,False,False,25,1,square_middle_corr_30,12.0,12.0
True,False,False,85,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,93,1,square_middle_corr_30,12.0,12.0
True,False,False,61,1,square_middle_corr_30,12.0,12.0
True,False,False,57,1,square_middle_corr_30,12.0,12.0
True,False,False,65,1,square_middle_corr_30,12.0,12.0
True,False,False,25,1,square_middle_corr_30,12.0,12.0
True,False,False,152,1,square_middle_corr_30,12.0,12.0
True,False,False,60,1,square_middle_corr_30,12.0,12.0
True,False,False,270,1,square_middle_corr_30,12.0,12.0
False,False,True,53,1,square_middle_corr_30,12.0,12.0
True,False,False,17,1,square_middle_corr_30,12.0,12.0
True,False,False,28,1,square_middle_corr_30,12.0,12.0
True,False,False,109,1,square_middle_corr_30,12.0,12.0
True,False,False,78,1,square_middle_corr_30,12.0,12.0
True,False,False,62,1,square_middle_corr_30,12.0,12.0
True,False,False,54,1,square_middle_corr_30,12.0,12.0
True,False,False,146,1,square_middle_corr_30,12.0,12.0
True,False,False,85,1,square_middle_corr_30,12.0,12.0
True,False,False,133,1,square_middle_corr_30,12.0,12.0
True,False,False,131,1,square_middle_corr_30,12.0,12.0
True,False,False,89,1,square_middle_corr_30,12.0,12.0
True,False,False,86,1,square_middle_corr_30,12.0,12.0
True,False,False,83,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,59,1,square_middle_corr_30,12.0,12.0
True,False,False,55,1,square_middle_corr_30,12.0,12.0
True,False,False,103,1,square_middle_corr_30,12.0,12.0
True,False,False,137,1,square_middle_corr_30,12.0,12.0
True,False,False,43,1,square_middle_corr_30,12.0,12.0
True,False,False,102,1,square_middle_corr_30,12.0,12.0
True,False,False,111,1,square_middle_corr_30,12.0,12.0
True,False,False,36,1,square_middle_corr_30,12.0,12.0
True,False,False,213,1,square_middle_corr_30,12.0,12.0
True,False,False,89,1,square_middle_corr_30,12.0,12.0
True,False,False,98,1,square_middle_corr_30,12.0,12.0
True,False,False,44,1,square_middle_corr_30,12.0,12.0
True,False,False,44,1,square_middle_corr_30,12.0,12.0
True,False,False,114,1,square_middle_corr_30,12.0,12.0
True,False,False,116,1,square_middle_corr_30,12.0,12.0
True,False,False,115,1,square_middle_corr_30,12.0,12.0
True,False,False,115,1,square_middle_corr_30,12.0,12.0
True,False,False,21,1,square_middle_corr_30,12.0,12.0
True,False,False,114,1,square_middle_corr_30,12.0,12.0
True,False,False,70,1,square_middle_corr_30,12.0,12.0
True,False,False,77,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,77,1,square_middle_corr_30,12.0,12.0
True,False,False,117,1,square_middle_corr_30,12.0,12.0
True,False,False,21,1,square_middle_corr_30,12.0,12.0
True,False,False,50,1,square_middle_corr_30,12.0,12.0
True,False,False,49,1,square_middle_corr_30,12.0,12.0
True,False,False,59,1,square_middle_corr_30,12.0,12.0
True,False,False,123,1,square_middle_corr_30,12.0,12.0
True,False,False,49,1,square_middle_corr_30,12.0,12.0
True,False,False,81,1,square_middle_corr_30,12.0,12.0
True,False,False,45,1,square_middle_corr_30,12.0,12.0
True,False,False,29,1,square_middle_corr_30,12.0,12.0
True,False,False,87,1,square_middle_corr_30,12.0,12.0
True,False,False,47,1,square_middle_corr_30,12.0,12.0
True,False,False,58,1,square_middle_corr_30,12.0,12.0
True,False,False,81,1,square_middle_corr_30,12.0,12.0
True,False,False,30,1,square_middle_corr_30,12.0,12.0
True,False,False,69,1,square_middle_corr_30,12.0,12.0
True,False,False,113,1,square_middle_corr_30,12.0,12.0
True,False,False,132,1,square_middle_corr_30,12.0,12.0
True,False,False,97,1,square_middle_corr_30,12.0,12.0
True,False,False,50,1,square_middle_corr_30,12.0,12.0
True,False,False,147,1,square_middle_corr_30,12.0,12.0
True,False,False,88,1,square_middle_corr_30,12.0,12.0
True,False,False,19,1,square_middle_corr_30,12.0,12.0
True,False,False,56,1,square_middle_corr_30,12.0,12.0
True,False,False,54,1,square_middle_corr_30,12.0,12.0
True,False,False,122,1,square_middle_corr_30,12.0,12.0
True,False,False,56,1,square_middle_corr_30,12.0,12.0
True,False,False,19,1,square_middle_corr_30,12.0,12.0
False,False,True,167,1,square_middle_corr_30,12.0,12.0
True,False,False,70,1,square_middle_corr_30,12.0,12.0
True,False,False,91,1,square_middle_corr_30,12.0,12.0
True,False,False,154,1,square_middle_corr_30,12.0,12.0
True,False,False,27,1,square_middle_corr_30,12.0,12.0
True,False,False,81,1,square_middle_corr_30,12.0,12.0
True,False,False,95,1,square_middle_corr_30,12.0,12.0
True,False,False,130,1,square_middle_corr_30,12.0,12.0
True,False,False,68,1,square_middle_corr_30,12.0,12.0
True,False,False,45,1,square_middle_corr_30,12.0,12.0
True,False,False,108,1,square_middle_corr_30,12.0,12.0
True,False,False,49,1,square_middle_corr_30,12.0,12.0
True,False,False,106,1,square_middle_corr_30,12.0,12.0
True,False,False,111,1,square_middle_corr_30,12.0,12.0
True,False,False,49,2,square_middle_corr_30,12.0,12.0
True,False,False,34,2,square_middle_corr_30,12.0,12.0
True,False,False,31,2,square_middle_corr_30,12.0,12.0
True,False,False,160,2,square_middle_corr_30,12.0,12.0
True,False,False,42,2,square_middle_corr_30,12.0,12.0
True,False,False,39,2,square_middle_corr_30,12.0,12.0
True,False,False,95,2,square_middle_corr_30,12.0,12.0
True,False,False,82,2,square_middle_corr_30,12.0,12.0
True,False,False,121,2,square_middle_corr_30,12.0,12.0
True,False,False,92,2,square_middle_corr_30,12.0,12.0
True,False,False,112,2,square_middle_corr_30,12.0,12.0
True,False,False,57,2,square_middle_corr_30,12.0,12.0
True,False,False,58,2,square_middle_corr_30,12.0,12.0
True,False,False,37,2,square_middle_corr_30,12.0,12.0
True,False,False,167,2,square_middle_corr_30,12.0,12.0
True,False,False,62,2,square_middle_corr_30,12.0,12.0
True,False,False,126,2,square_middle_corr_30,12.0,12.0
True,False,False,166,2,square_middle_corr_30,12.0,12.0
True,False,False,67,2,square_middle_corr_30,12.0,12.0
True,False,False,82,2,square_middle_corr_30,12.0,12.0
True,False,False,68,2,square_middle_corr_30,12.0,12.0
True,False,False,32,2,square_middle_corr_30,12.0,12.0
True,False,False,43,2,square_middle_corr_30,12.0,12.0
True,False,False,109,2,square_middle_corr_30,12.0,12.0
True,False,False,144,2,square_middle_corr_30,12.0,12.0
True,False,False,68,2,square_middle_corr_30,12.0,12.0
True,False,False,48,2,square_middle_corr_30,12.0,12.0
True,False,False,59,2,square_middle_corr_30,12.0,12.0
True,False,False,77,2,square_middle_corr_30,12.0,12.0
True,False,False,32,2,square_middle_corr_30,12.0,12.0
True,False,False,39,2,square_middle_corr_30,12.0,12.0
True,False,False,136,2,square_middle_corr_30,12.0,12.0
True,False,False,47,2,square_middle_corr_30,12.0,12.0
True,False,False,86,2,square_middle_corr_30,12.0,12.0
True,False,False,30,2,square_middle_corr_30,12.0,12.0
True,False,False,36,2,square_middle_corr_30,12.0,12.0
True,False,False,42,2,square_middle_corr_30,12.0,12.0
True,False,False,42,2,square_middle_corr_30,12.0,12.0
True,False,False,52,2,square_middle_corr_30,12.0,12.0
True,False,False,54,2,square_middle_corr_30,12.0,12.0
True,False,False,129,2,square_middle_corr_30,12.0,12.0
True,False,False,67,2,square_middle_corr_30,12.0,12.0
True,False,False,100,2,square_middle_corr_30,12.0,12.0
True,False,False,23,2,square_middle_corr_30,12.0,12.0
True,False,False,99,2,square_middle_corr_30,12.0,12.0
True,False,False,118,2,square_middle_corr_30,12.0,12.0
True,False,False,97,2,square_middle_corr_30,12.0,12.0
True,False,False,66,2,square_middle_corr_30,12.0,12.0
True,False,False,96,2,square_middle_corr_30,12.0,12.0
True,False,False,89,2,square_middle_corr_30,12.0,12.0
True,False,False,86,2,square_middle_corr_30,12.0,12.0
True,False,False,28,2,square_middle_corr_30,12.0,12.0
True,False,False,64,2,square_middle_corr_30,12.0,12.0
True,False,False,133,2,square_middle_corr_30,12.0,12.0
True,False,False,153,2,square_middle_corr_30,12.0,12.0
True,False,False,71,2,square_middle_corr_30,12.0,12.0
True,False,False,59,2,square_middle_corr_30,12.0,12.0
True,False,False,24,2,square_middle_corr_30,12.0,12.0
True,False,False,127,2,square_middle_corr_30,12.0,12.0
True,False,False,21,2,square_middle_corr_30,12.0,12.0
True,False,False,46,2,square_middle_corr_30,12.0,12.0
True,False,False,41,2,square_middle_corr_30,12.0,12.0
True,False,False,87,2,square_middle_corr_30,12.0,12.0
True,False,False,68,2,square_middle_corr_30,12.0,12.0
True,False,False,30,2,square_middle_corr_30,12.0,12.0
True,False,False,49,2,square_middle_corr_30,12.0,12.0
True,False,False,142,2,square_middle_corr_30,12.0,12.0
True,False,False,116,2,square_middle_corr_30,12.0,12.0
True,False,False,148,2,square_middle_corr_30,12.0,12.0
True,False,False,54,2,square_middle_corr_30,12.0,12.0
True,False,False,51,2,square_middle_corr_30,12.0,12.0
True,False,False,75,2,square_middle_corr_30,12.0,12.0
True,False,False,68,2,square_middle_corr_30,12.0,12.0
True,False,False,47,2,square_middle_corr_30,12.0,12.0
True,False,False,34,2,square_middle_corr_30,12.0,12.0
True,False,False,128,2,square_middle_corr_30,12.0,12.0
True,False,False,53,2,square_middle_corr_30,12.0,12.0
True,False,False,98,2,square_middle_corr_30,12.0,12.0
True,False,False,47,2,square_middle_corr_30,12.0,12.0
True,False,False,99,2,square_middle_corr_30,12.0,12.0
True,False,False,115,2,square_middle_corr_30,12.0,12.0
True,False,False,32,2,square_middle_corr_30,12.0,12.0
True,False,False,33,2,square_middle_corr_30,12.0,12.0
True,False,False,98,2,square_middle_corr_30,12.0,12.0
True,False,False,90,2,square_middle_corr_30,12.0,12.0
True,False,False,49,2,square_middle_corr_30,12.0,12.0
True,False,False,77,2,square_middle_corr_30,12.0,12.0
True,False,False,129,2,square_middle_corr_30,12.0,12.0
True,False,False,95,2,square_middle_corr_30,12.0,12.0
True,False,False,191,2,square_middle_corr_30,12.0,12.0
True,False,False,27,2,square_middle_corr_30,12.0,12.0
True,False,False,46,2,square_middle_corr_30,12.0,12.0
True,False,False,131,2,square_middle_corr_30,12.0,12.0
True,False,False,25,2,square_middle_corr_30,12.0,12.0
True,False,False,22,2,square_middle_corr_30,12.0,12.0
True,False,False,89,2,square_middle_corr_30,12.0,12.0
True,False,False,98,2,square_middle_corr_30,12.0,12.0
True,False,False,79,2,square_middle_corr_30,12.0,12.0
