success,truncated,collision,n_steps,obj_id,map,corridor_width,corridor_width_for_robot,memory_len
True,False,False,83,0,square_middle_corr_20,8.5,10.0,100
False,False,True,84,0,square_middle_corr_20,8.5,10.0,100
False,False,True,16,0,square_middle_corr_20,8.5,10.0,100
True,False,False,44,0,square_middle_corr_20,8.5,10.0,100
True,False,False,111,0,square_middle_corr_20,8.5,10.0,100
True,False,False,63,0,square_middle_corr_20,8.5,10.0,100
True,False,False,43,0,square_middle_corr_20,8.5,10.0,100
True,False,False,45,0,square_middle_corr_20,8.5,10.0,100
True,False,False,64,0,square_middle_corr_20,8.5,10.0,100
True,False,False,105,0,square_middle_corr_20,8.5,10.0,100
False,False,True,25,0,square_middle_corr_20,8.5,10.0,100
True,False,False,89,0,square_middle_corr_20,8.5,10.0,100
True,False,False,70,0,square_middle_corr_20,8.5,10.0,100
True,False,False,64,0,square_middle_corr_20,8.5,10.0,100
True,False,False,124,0,square_middle_corr_20,8.5,10.0,100
True,False,False,93,0,square_middle_corr_20,8.5,10.0,100
True,False,False,37,0,square_middle_corr_20,8.5,10.0,100
True,False,False,75,0,square_middle_corr_20,8.5,10.0,100
True,False,False,75,0,square_middle_corr_20,8.5,10.0,100
True,False,False,80,0,square_middle_corr_20,8.5,10.0,100
False,False,True,54,0,square_middle_corr_20,8.5,10.0,100
True,False,False,50,0,square_middle_corr_20,8.5,10.0,100
False,False,True,14,0,square_middle_corr_20,8.5,10.0,100
True,False,False,32,0,square_middle_corr_20,8.5,10.0,100
True,False,False,75,0,square_middle_corr_20,8.5,10.0,100
False,False,True,35,0,square_middle_corr_20,8.5,10.0,100
False,False,True,3,0,square_middle_corr_20,8.5,10.0,100
True,False,False,19,0,square_middle_corr_20,8.5,10.0,100
False,False,True,23,0,square_middle_corr_20,8.5,10.0,100
True,False,False,45,0,square_middle_corr_20,8.5,10.0,100
False,False,True,33,0,square_middle_corr_20,8.5,10.0,100
False,False,True,61,0,square_middle_corr_20,8.5,10.0,100
True,False,False,118,0,square_middle_corr_20,8.5,10.0,100
True,False,False,60,0,square_middle_corr_20,8.5,10.0,100
True,False,False,114,0,square_middle_corr_20,8.5,10.0,100
False,False,True,45,0,square_middle_corr_20,8.5,10.0,100
True,False,False,97,0,square_middle_corr_20,8.5,10.0,100
True,False,False,95,0,square_middle_corr_20,8.5,10.0,100
True,False,False,29,0,square_middle_corr_20,8.5,10.0,100
True,False,False,36,0,square_middle_corr_20,8.5,10.0,100
True,False,False,40,0,square_middle_corr_20,8.5,10.0,100
True,False,False,67,0,square_middle_corr_20,8.5,10.0,100
False,False,True,55,0,square_middle_corr_20,8.5,10.0,100
True,False,False,53,0,square_middle_corr_20,8.5,10.0,100
False,False,True,48,0,square_middle_corr_20,8.5,10.0,100
True,False,False,87,0,square_middle_corr_20,8.5,10.0,100
True,False,False,92,0,square_middle_corr_20,8.5,10.0,100
True,False,False,48,0,square_middle_corr_20,8.5,10.0,100
True,False,False,18,0,square_middle_corr_20,8.5,10.0,100
True,False,False,22,0,square_middle_corr_20,8.5,10.0,100
True,False,False,48,0,square_middle_corr_20,8.5,10.0,100
True,False,False,115,0,square_middle_corr_20,8.5,10.0,100
True,False,False,77,0,square_middle_corr_20,8.5,10.0,100
True,False,False,93,0,square_middle_corr_20,8.5,10.0,100
False,False,True,8,0,square_middle_corr_20,8.5,10.0,100
True,False,False,114,0,square_middle_corr_20,8.5,10.0,100
True,False,False,52,0,square_middle_corr_20,8.5,10.0,100
True,False,False,75,0,square_middle_corr_20,8.5,10.0,100
True,False,False,71,0,square_middle_corr_20,8.5,10.0,100
False,False,True,5,0,square_middle_corr_20,8.5,10.0,100
True,False,False,61,0,square_middle_corr_20,8.5,10.0,100
True,False,False,27,0,square_middle_corr_20,8.5,10.0,100
True,False,False,98,0,square_middle_corr_20,8.5,10.0,100
True,False,False,16,0,square_middle_corr_20,8.5,10.0,100
False,False,True,88,0,square_middle_corr_20,8.5,10.0,100
True,False,False,85,0,square_middle_corr_20,8.5,10.0,100
True,False,False,120,0,square_middle_corr_20,8.5,10.0,100
True,False,False,9,0,square_middle_corr_20,8.5,10.0,100
True,False,False,71,0,square_middle_corr_20,8.5,10.0,100
False,False,True,116,0,square_middle_corr_20,8.5,10.0,100
False,False,True,11,0,square_middle_corr_20,8.5,10.0,100
True,False,False,88,0,square_middle_corr_20,8.5,10.0,100
True,False,False,52,0,square_middle_corr_20,8.5,10.0,100
False,False,True,51,0,square_middle_corr_20,8.5,10.0,100
True,False,False,53,0,square_middle_corr_20,8.5,10.0,100
False,False,True,65,0,square_middle_corr_20,8.5,10.0,100
True,False,False,68,0,square_middle_corr_20,8.5,10.0,100
True,False,False,70,0,square_middle_corr_20,8.5,10.0,100
True,False,False,35,0,square_middle_corr_20,8.5,10.0,100
False,False,True,3,0,square_middle_corr_20,8.5,10.0,100
True,False,False,67,0,square_middle_corr_20,8.5,10.0,100
True,False,False,120,0,square_middle_corr_20,8.5,10.0,100
True,False,False,47,0,square_middle_corr_20,8.5,10.0,100
True,False,False,62,0,square_middle_corr_20,8.5,10.0,100
True,False,False,89,0,square_middle_corr_20,8.5,10.0,100
True,False,False,94,0,square_middle_corr_20,8.5,10.0,100
True,False,False,68,0,square_middle_corr_20,8.5,10.0,100
False,False,True,90,0,square_middle_corr_20,8.5,10.0,100
True,False,False,71,0,square_middle_corr_20,8.5,10.0,100
True,False,False,112,0,square_middle_corr_20,8.5,10.0,100
False,False,True,30,0,square_middle_corr_20,8.5,10.0,100
True,False,False,113,0,square_middle_corr_20,8.5,10.0,100
True,False,False,30,0,square_middle_corr_20,8.5,10.0,100
True,False,False,76,0,square_middle_corr_20,8.5,10.0,100
False,False,True,86,0,square_middle_corr_20,8.5,10.0,100
True,False,False,66,0,square_middle_corr_20,8.5,10.0,100
True,False,False,71,0,square_middle_corr_20,8.5,10.0,100
True,False,False,91,0,square_middle_corr_20,8.5,10.0,100
False,False,True,39,0,square_middle_corr_20,8.5,10.0,100
True,False,False,45,0,square_middle_corr_20,8.5,10.0,100
True,False,False,55,0,square_middle_corr_20,8.5,10.0,100
False,False,True,42,0,square_middle_corr_20,8.5,10.0,100
False,False,True,28,0,square_middle_corr_20,8.5,10.0,100
True,False,False,117,0,square_middle_corr_20,8.5,10.0,100
False,False,True,40,0,square_middle_corr_20,8.5,10.0,100
False,False,True,66,0,square_middle_corr_20,8.5,10.0,100
True,False,False,112,0,square_middle_corr_20,8.5,10.0,100
True,False,False,80,0,square_middle_corr_20,8.5,10.0,100
True,False,False,79,0,square_middle_corr_20,8.5,10.0,100
False,False,True,23,0,square_middle_corr_20,8.5,10.0,100
True,False,False,74,0,square_middle_corr_20,8.5,10.0,100
True,False,False,34,0,square_middle_corr_20,8.5,10.0,100
True,False,False,109,0,square_middle_corr_20,8.5,10.0,100
True,False,False,57,0,square_middle_corr_20,8.5,10.0,100
True,False,False,39,0,square_middle_corr_20,8.5,10.0,100
False,False,True,121,0,square_middle_corr_20,8.5,10.0,100
True,False,False,27,0,square_middle_corr_20,8.5,10.0,100
True,False,False,36,0,square_middle_corr_20,8.5,10.0,100
False,False,True,14,0,square_middle_corr_20,8.5,10.0,100
True,False,False,77,0,square_middle_corr_20,8.5,10.0,100
False,False,True,77,0,square_middle_corr_20,8.5,10.0,100
True,False,False,41,0,square_middle_corr_20,8.5,10.0,100
True,False,False,60,0,square_middle_corr_20,8.5,10.0,100
True,False,False,97,0,square_middle_corr_20,8.5,10.0,100
True,False,False,47,0,square_middle_corr_20,8.5,10.0,100
True,False,False,41,0,square_middle_corr_20,8.5,10.0,100
True,False,False,76,0,square_middle_corr_20,8.5,10.0,100
True,False,False,8,0,square_middle_corr_20,8.5,10.0,100
True,False,False,79,0,square_middle_corr_20,8.5,10.0,100
True,False,False,37,0,square_middle_corr_20,8.5,10.0,100
True,False,False,94,0,square_middle_corr_20,8.5,10.0,100
True,False,False,46,0,square_middle_corr_20,8.5,10.0,100
True,False,False,44,0,square_middle_corr_20,8.5,10.0,100
True,False,False,91,0,square_middle_corr_20,8.5,10.0,100
False,False,True,18,0,square_middle_corr_20,8.5,10.0,100
True,False,False,93,0,square_middle_corr_20,8.5,10.0,100
True,False,False,40,0,square_middle_corr_20,8.5,10.0,100
True,False,False,58,0,square_middle_corr_20,8.5,10.0,100
True,False,False,50,0,square_middle_corr_20,8.5,10.0,100
True,False,False,45,0,square_middle_corr_20,8.5,10.0,100
False,False,True,41,0,square_middle_corr_20,8.5,10.0,100
True,False,False,96,0,square_middle_corr_20,8.5,10.0,100
False,False,True,40,0,square_middle_corr_20,8.5,10.0,100
False,False,True,60,0,square_middle_corr_20,8.5,10.0,100
True,False,False,74,0,square_middle_corr_20,8.5,10.0,100
True,False,False,98,0,square_middle_corr_20,8.5,10.0,100
True,False,False,43,0,square_middle_corr_20,8.5,10.0,100
True,False,False,31,0,square_middle_corr_20,8.5,10.0,100
False,False,True,46,0,square_middle_corr_20,8.5,10.0,100
True,False,False,73,0,square_middle_corr_20,8.5,10.0,100
True,False,False,71,0,square_middle_corr_20,8.5,10.0,100
True,False,False,80,0,square_middle_corr_20,8.5,10.0,100
True,False,False,78,0,square_middle_corr_20,8.5,10.0,100
False,False,True,33,0,square_middle_corr_20,8.5,10.0,100
True,False,False,91,0,square_middle_corr_20,8.5,10.0,100
True,False,False,135,0,square_middle_corr_20,8.5,10.0,100
True,False,False,91,0,square_middle_corr_20,8.5,10.0,100
True,False,False,57,0,square_middle_corr_20,8.5,10.0,100
True,False,False,25,0,square_middle_corr_20,8.5,10.0,100
False,False,True,2,0,square_middle_corr_20,8.5,10.0,100
True,False,False,40,0,square_middle_corr_20,8.5,10.0,100
False,False,True,75,0,square_middle_corr_20,8.5,10.0,100
True,False,False,115,0,square_middle_corr_20,8.5,10.0,100
False,False,True,25,0,square_middle_corr_20,8.5,10.0,100
True,False,False,50,0,square_middle_corr_20,8.5,10.0,100
True,False,False,28,0,square_middle_corr_20,8.5,10.0,100
True,False,False,61,0,square_middle_corr_20,8.5,10.0,100
True,False,False,73,0,square_middle_corr_20,8.5,10.0,100
True,False,False,104,0,square_middle_corr_20,8.5,10.0,100
False,False,True,128,0,square_middle_corr_20,8.5,10.0,100
True,False,False,62,0,square_middle_corr_20,8.5,10.0,100
True,False,False,102,0,square_middle_corr_20,8.5,10.0,100
True,False,False,164,0,square_middle_corr_20,8.5,10.0,100
True,False,False,53,0,square_middle_corr_20,8.5,10.0,100
True,False,False,102,0,square_middle_corr_20,8.5,10.0,100
True,False,False,125,0,square_middle_corr_20,8.5,10.0,100
True,False,False,110,0,square_middle_corr_20,8.5,10.0,100
True,False,False,96,0,square_middle_corr_20,8.5,10.0,100
True,False,False,83,0,square_middle_corr_20,8.5,10.0,100
True,False,False,111,0,square_middle_corr_20,8.5,10.0,100
True,False,False,40,0,square_middle_corr_20,8.5,10.0,100
True,False,False,39,0,square_middle_corr_20,8.5,10.0,100
False,False,True,42,0,square_middle_corr_20,8.5,10.0,100
False,False,True,64,0,square_middle_corr_20,8.5,10.0,100
True,False,False,35,0,square_middle_corr_20,8.5,10.0,100
True,False,False,41,0,square_middle_corr_20,8.5,10.0,100
True,False,False,131,0,square_middle_corr_20,8.5,10.0,100
True,False,False,72,0,square_middle_corr_20,8.5,10.0,100
False,False,True,25,0,square_middle_corr_20,8.5,10.0,100
True,False,False,45,0,square_middle_corr_20,8.5,10.0,100
True,False,False,126,0,square_middle_corr_20,8.5,10.0,100
True,False,False,67,0,square_middle_corr_20,8.5,10.0,100
True,False,False,62,0,square_middle_corr_20,8.5,10.0,100
True,False,False,66,0,square_middle_corr_20,8.5,10.0,100
True,False,False,28,0,square_middle_corr_20,8.5,10.0,100
True,False,False,43,0,square_middle_corr_20,8.5,10.0,100
True,False,False,53,0,square_middle_corr_20,8.5,10.0,100
True,False,False,126,0,square_middle_corr_20,8.5,10.0,100
True,False,False,38,0,square_middle_corr_20,8.5,10.0,100
True,False,False,66,0,square_middle_corr_20,8.5,10.0,100
True,False,False,16,1,square_middle_corr_20,8.5,10.0,100
True,False,False,74,1,square_middle_corr_20,8.5,10.0,100
True,False,False,77,1,square_middle_corr_20,8.5,10.0,100
False,False,True,25,1,square_middle_corr_20,8.5,10.0,100
True,False,False,50,1,square_middle_corr_20,8.5,10.0,100
True,False,False,52,1,square_middle_corr_20,8.5,10.0,100
True,False,False,51,1,square_middle_corr_20,8.5,10.0,100
True,False,False,80,1,square_middle_corr_20,8.5,10.0,100
True,False,False,94,1,square_middle_corr_20,8.5,10.0,100
False,False,True,12,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,42,1,square_middle_corr_20,8.5,10.0,100
True,False,False,40,1,square_middle_corr_20,8.5,10.0,100
True,False,False,55,1,square_middle_corr_20,8.5,10.0,100
True,False,False,34,1,square_middle_corr_20,8.5,10.0,100
False,False,True,21,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,43,1,square_middle_corr_20,8.5,10.0,100
True,False,False,58,1,square_middle_corr_20,8.5,10.0,100
True,False,False,29,1,square_middle_corr_20,8.5,10.0,100
True,False,False,27,1,square_middle_corr_20,8.5,10.0,100
True,False,False,106,1,square_middle_corr_20,8.5,10.0,100
True,False,False,63,1,square_middle_corr_20,8.5,10.0,100
True,False,False,26,1,square_middle_corr_20,8.5,10.0,100
True,False,False,56,1,square_middle_corr_20,8.5,10.0,100
True,False,False,51,1,square_middle_corr_20,8.5,10.0,100
False,False,True,68,1,square_middle_corr_20,8.5,10.0,100
True,False,False,14,1,square_middle_corr_20,8.5,10.0,100
True,False,False,97,1,square_middle_corr_20,8.5,10.0,100
True,False,False,106,1,square_middle_corr_20,8.5,10.0,100
True,False,False,73,1,square_middle_corr_20,8.5,10.0,100
True,False,False,56,1,square_middle_corr_20,8.5,10.0,100
True,False,False,45,1,square_middle_corr_20,8.5,10.0,100
False,False,True,43,1,square_middle_corr_20,8.5,10.0,100
True,False,False,98,1,square_middle_corr_20,8.5,10.0,100
True,False,False,65,1,square_middle_corr_20,8.5,10.0,100
True,False,False,23,1,square_middle_corr_20,8.5,10.0,100
True,False,False,23,1,square_middle_corr_20,8.5,10.0,100
True,False,False,120,1,square_middle_corr_20,8.5,10.0,100
True,False,False,45,1,square_middle_corr_20,8.5,10.0,100
True,False,False,56,1,square_middle_corr_20,8.5,10.0,100
False,False,True,10,1,square_middle_corr_20,8.5,10.0,100
False,False,True,12,1,square_middle_corr_20,8.5,10.0,100
False,False,True,2,1,square_middle_corr_20,8.5,10.0,100
True,False,False,107,1,square_middle_corr_20,8.5,10.0,100
True,False,False,18,1,square_middle_corr_20,8.5,10.0,100
True,False,False,76,1,square_middle_corr_20,8.5,10.0,100
True,False,False,78,1,square_middle_corr_20,8.5,10.0,100
False,False,True,122,1,square_middle_corr_20,8.5,10.0,100
False,False,True,37,1,square_middle_corr_20,8.5,10.0,100
True,False,False,88,1,square_middle_corr_20,8.5,10.0,100
True,False,False,16,1,square_middle_corr_20,8.5,10.0,100
True,False,False,45,1,square_middle_corr_20,8.5,10.0,100
True,False,False,71,1,square_middle_corr_20,8.5,10.0,100
True,False,False,34,1,square_middle_corr_20,8.5,10.0,100
True,False,False,50,1,square_middle_corr_20,8.5,10.0,100
True,False,False,54,1,square_middle_corr_20,8.5,10.0,100
True,False,False,29,1,square_middle_corr_20,8.5,10.0,100
True,False,False,78,1,square_middle_corr_20,8.5,10.0,100
True,False,False,76,1,square_middle_corr_20,8.5,10.0,100
True,False,False,104,1,square_middle_corr_20,8.5,10.0,100
True,False,False,106,1,square_middle_corr_20,8.5,10.0,100
True,False,False,94,1,square_middle_corr_20,8.5,10.0,100
True,False,False,46,1,square_middle_corr_20,8.5,10.0,100
False,False,True,100,1,square_middle_corr_20,8.5,10.0,100
False,False,True,68,1,square_middle_corr_20,8.5,10.0,100
True,False,False,41,1,square_middle_corr_20,8.5,10.0,100
True,False,False,121,1,square_middle_corr_20,8.5,10.0,100
True,False,False,106,1,square_middle_corr_20,8.5,10.0,100
True,False,False,100,1,square_middle_corr_20,8.5,10.0,100
True,False,False,39,1,square_middle_corr_20,8.5,10.0,100
False,False,True,26,1,square_middle_corr_20,8.5,10.0,100
True,False,False,29,1,square_middle_corr_20,8.5,10.0,100
True,False,False,37,1,square_middle_corr_20,8.5,10.0,100
True,False,False,36,1,square_middle_corr_20,8.5,10.0,100
False,False,True,4,1,square_middle_corr_20,8.5,10.0,100
True,False,False,15,1,square_middle_corr_20,8.5,10.0,100
True,False,False,61,1,square_middle_corr_20,8.5,10.0,100
True,False,False,48,1,square_middle_corr_20,8.5,10.0,100
True,False,False,63,1,square_middle_corr_20,8.5,10.0,100
True,False,False,39,1,square_middle_corr_20,8.5,10.0,100
True,False,False,21,1,square_middle_corr_20,8.5,10.0,100
True,False,False,23,1,square_middle_corr_20,8.5,10.0,100
True,False,False,14,1,square_middle_corr_20,8.5,10.0,100
True,False,False,78,1,square_middle_corr_20,8.5,10.0,100
True,False,False,53,1,square_middle_corr_20,8.5,10.0,100
True,False,False,106,1,square_middle_corr_20,8.5,10.0,100
True,False,False,20,1,square_middle_corr_20,8.5,10.0,100
True,False,False,57,1,square_middle_corr_20,8.5,10.0,100
True,False,False,46,1,square_middle_corr_20,8.5,10.0,100
True,False,False,58,1,square_middle_corr_20,8.5,10.0,100
True,False,False,49,1,square_middle_corr_20,8.5,10.0,100
True,False,False,79,1,square_middle_corr_20,8.5,10.0,100
True,False,False,44,1,square_middle_corr_20,8.5,10.0,100
True,False,False,54,1,square_middle_corr_20,8.5,10.0,100
True,False,False,41,1,square_middle_corr_20,8.5,10.0,100
True,False,False,21,1,square_middle_corr_20,8.5,10.0,100
True,False,False,114,1,square_middle_corr_20,8.5,10.0,100
True,False,False,71,1,square_middle_corr_20,8.5,10.0,100
False,False,True,103,1,square_middle_corr_20,8.5,10.0,100
True,False,False,44,1,square_middle_corr_20,8.5,10.0,100
True,False,False,83,1,square_middle_corr_20,8.5,10.0,100
False,False,True,21,1,square_middle_corr_20,8.5,10.0,100
True,False,False,48,1,square_middle_corr_20,8.5,10.0,100
True,False,False,45,1,square_middle_corr_20,8.5,10.0,100
True,False,False,155,1,square_middle_corr_20,8.5,10.0,100
True,False,False,120,1,square_middle_corr_20,8.5,10.0,100
False,False,True,20,1,square_middle_corr_20,8.5,10.0,100
True,False,False,55,1,square_middle_corr_20,8.5,10.0,100
True,False,False,71,1,square_middle_corr_20,8.5,10.0,100
False,False,True,45,1,square_middle_corr_20,8.5,10.0,100
True,False,False,24,1,square_middle_corr_20,8.5,10.0,100
True,False,False,90,1,square_middle_corr_20,8.5,10.0,100
True,False,False,31,1,square_middle_corr_20,8.5,10.0,100
True,False,False,39,1,square_middle_corr_20,8.5,10.0,100
True,False,False,64,1,square_middle_corr_20,8.5,10.0,100
False,False,True,50,1,square_middle_corr_20,8.5,10.0,100
True,False,False,44,1,square_middle_corr_20,8.5,10.0,100
True,False,False,41,1,square_middle_corr_20,8.5,10.0,100
False,False,True,108,1,square_middle_corr_20,8.5,10.0,100
False,False,True,35,1,square_middle_corr_20,8.5,10.0,100
False,False,True,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,36,1,square_middle_corr_20,8.5,10.0,100
False,False,True,123,1,square_middle_corr_20,8.5,10.0,100
False,False,True,28,1,square_middle_corr_20,8.5,10.0,100
True,False,False,69,1,square_middle_corr_20,8.5,10.0,100
True,False,False,59,1,square_middle_corr_20,8.5,10.0,100
True,False,False,63,1,square_middle_corr_20,8.5,10.0,100
True,False,False,72,1,square_middle_corr_20,8.5,10.0,100
True,False,False,53,1,square_middle_corr_20,8.5,10.0,100
True,False,False,62,1,square_middle_corr_20,8.5,10.0,100
True,False,False,58,1,square_middle_corr_20,8.5,10.0,100
True,False,False,60,1,square_middle_corr_20,8.5,10.0,100
True,False,False,39,1,square_middle_corr_20,8.5,10.0,100
True,False,False,10,1,square_middle_corr_20,8.5,10.0,100
False,False,True,5,1,square_middle_corr_20,8.5,10.0,100
True,False,False,86,1,square_middle_corr_20,8.5,10.0,100
True,False,False,18,1,square_middle_corr_20,8.5,10.0,100
True,False,False,32,1,square_middle_corr_20,8.5,10.0,100
False,False,True,59,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,58,1,square_middle_corr_20,8.5,10.0,100
True,False,False,95,1,square_middle_corr_20,8.5,10.0,100
True,False,False,52,1,square_middle_corr_20,8.5,10.0,100
True,False,False,98,1,square_middle_corr_20,8.5,10.0,100
True,False,False,17,1,square_middle_corr_20,8.5,10.0,100
True,False,False,52,1,square_middle_corr_20,8.5,10.0,100
True,False,False,31,1,square_middle_corr_20,8.5,10.0,100
True,False,False,21,1,square_middle_corr_20,8.5,10.0,100
True,False,False,40,1,square_middle_corr_20,8.5,10.0,100
True,False,False,80,1,square_middle_corr_20,8.5,10.0,100
True,False,False,98,1,square_middle_corr_20,8.5,10.0,100
True,False,False,93,1,square_middle_corr_20,8.5,10.0,100
True,False,False,67,1,square_middle_corr_20,8.5,10.0,100
True,False,False,9,1,square_middle_corr_20,8.5,10.0,100
False,False,True,35,1,square_middle_corr_20,8.5,10.0,100
True,False,False,96,1,square_middle_corr_20,8.5,10.0,100
True,False,False,45,1,square_middle_corr_20,8.5,10.0,100
True,False,False,56,1,square_middle_corr_20,8.5,10.0,100
True,False,False,26,1,square_middle_corr_20,8.5,10.0,100
True,False,False,80,1,square_middle_corr_20,8.5,10.0,100
True,False,False,52,1,square_middle_corr_20,8.5,10.0,100
True,False,False,26,1,square_middle_corr_20,8.5,10.0,100
True,False,False,94,1,square_middle_corr_20,8.5,10.0,100
False,False,True,24,1,square_middle_corr_20,8.5,10.0,100
False,False,True,14,1,square_middle_corr_20,8.5,10.0,100
True,False,False,66,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,68,1,square_middle_corr_20,8.5,10.0,100
True,False,False,62,1,square_middle_corr_20,8.5,10.0,100
True,False,False,67,1,square_middle_corr_20,8.5,10.0,100
True,False,False,19,1,square_middle_corr_20,8.5,10.0,100
True,False,False,89,1,square_middle_corr_20,8.5,10.0,100
False,False,True,55,1,square_middle_corr_20,8.5,10.0,100
True,False,False,31,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,56,1,square_middle_corr_20,8.5,10.0,100
True,False,False,27,1,square_middle_corr_20,8.5,10.0,100
True,False,False,84,1,square_middle_corr_20,8.5,10.0,100
True,False,False,17,1,square_middle_corr_20,8.5,10.0,100
True,False,False,22,1,square_middle_corr_20,8.5,10.0,100
True,False,False,32,1,square_middle_corr_20,8.5,10.0,100
True,False,False,77,1,square_middle_corr_20,8.5,10.0,100
False,False,True,76,1,square_middle_corr_20,8.5,10.0,100
True,False,False,37,1,square_middle_corr_20,8.5,10.0,100
True,False,False,63,1,square_middle_corr_20,8.5,10.0,100
True,False,False,69,1,square_middle_corr_20,8.5,10.0,100
True,False,False,59,1,square_middle_corr_20,8.5,10.0,100
True,False,False,38,1,square_middle_corr_20,8.5,10.0,100
True,False,False,32,1,square_middle_corr_20,8.5,10.0,100
True,False,False,20,1,square_middle_corr_20,8.5,10.0,100
False,False,True,6,1,square_middle_corr_20,8.5,10.0,100
True,False,False,98,1,square_middle_corr_20,8.5,10.0,100
True,False,False,32,1,square_middle_corr_20,8.5,10.0,100
True,False,False,48,1,square_middle_corr_20,8.5,10.0,100
True,False,False,57,1,square_middle_corr_20,8.5,10.0,100
True,False,False,70,1,square_middle_corr_20,8.5,10.0,100
True,False,False,10,1,square_middle_corr_20,8.5,10.0,100
True,False,False,86,1,square_middle_corr_20,8.5,10.0,100
True,False,False,31,1,square_middle_corr_20,8.5,10.0,100
True,False,False,82,2,square_middle_corr_20,8.5,10.0,100
True,False,False,27,2,square_middle_corr_20,8.5,10.0,100
True,False,False,76,2,square_middle_corr_20,8.5,10.0,100
True,False,False,49,2,square_middle_corr_20,8.5,10.0,100
True,False,False,112,2,square_middle_corr_20,8.5,10.0,100
True,False,False,62,2,square_middle_corr_20,8.5,10.0,100
True,False,False,63,2,square_middle_corr_20,8.5,10.0,100
True,False,False,62,2,square_middle_corr_20,8.5,10.0,100
True,False,False,92,2,square_middle_corr_20,8.5,10.0,100
True,False,False,25,2,square_middle_corr_20,8.5,10.0,100
True,False,False,39,2,square_middle_corr_20,8.5,10.0,100
True,False,False,40,2,square_middle_corr_20,8.5,10.0,100
True,False,False,24,2,square_middle_corr_20,8.5,10.0,100
True,False,False,28,2,square_middle_corr_20,8.5,10.0,100
True,False,False,49,2,square_middle_corr_20,8.5,10.0,100
True,False,False,52,2,square_middle_corr_20,8.5,10.0,100
True,False,False,57,2,square_middle_corr_20,8.5,10.0,100
True,False,False,90,2,square_middle_corr_20,8.5,10.0,100
True,False,False,84,2,square_middle_corr_20,8.5,10.0,100
True,False,False,45,2,square_middle_corr_20,8.5,10.0,100
True,False,False,69,2,square_middle_corr_20,8.5,10.0,100
True,False,False,33,2,square_middle_corr_20,8.5,10.0,100
True,False,False,37,2,square_middle_corr_20,8.5,10.0,100
False,False,True,29,2,square_middle_corr_20,8.5,10.0,100
True,False,False,58,2,square_middle_corr_20,8.5,10.0,100
False,False,True,6,2,square_middle_corr_20,8.5,10.0,100
False,False,True,131,2,square_middle_corr_20,8.5,10.0,100
True,False,False,68,2,square_middle_corr_20,8.5,10.0,100
True,False,False,10,2,square_middle_corr_20,8.5,10.0,100
True,False,False,17,2,square_middle_corr_20,8.5,10.0,100
True,False,False,60,2,square_middle_corr_20,8.5,10.0,100
True,False,False,80,2,square_middle_corr_20,8.5,10.0,100
True,False,False,36,2,square_middle_corr_20,8.5,10.0,100
True,False,False,72,2,square_middle_corr_20,8.5,10.0,100
True,False,False,42,2,square_middle_corr_20,8.5,10.0,100
True,False,False,45,2,square_middle_corr_20,8.5,10.0,100
True,False,False,117,2,square_middle_corr_20,8.5,10.0,100
True,False,False,59,2,square_middle_corr_20,8.5,10.0,100
True,False,False,52,2,square_middle_corr_20,8.5,10.0,100
True,False,False,104,2,square_middle_corr_20,8.5,10.0,100
True,False,False,91,2,square_middle_corr_20,8.5,10.0,100
False,False,True,2,2,square_middle_corr_20,8.5,10.0,100
True,False,False,107,2,square_middle_corr_20,8.5,10.0,100
True,False,False,73,2,square_middle_corr_20,8.5,10.0,100
True,False,False,12,2,square_middle_corr_20,8.5,10.0,100
False,False,True,28,2,square_middle_corr_20,8.5,10.0,100
False,False,True,51,2,square_middle_corr_20,8.5,10.0,100
True,False,False,37,2,square_middle_corr_20,8.5,10.0,100
True,False,False,51,2,square_middle_corr_20,8.5,10.0,100
True,False,False,80,2,square_middle_corr_20,8.5,10.0,100
True,False,False,70,2,square_middle_corr_20,8.5,10.0,100
True,False,False,71,2,square_middle_corr_20,8.5,10.0,100
True,False,False,45,2,square_middle_corr_20,8.5,10.0,100
True,False,False,67,2,square_middle_corr_20,8.5,10.0,100
True,False,False,84,2,square_middle_corr_20,8.5,10.0,100
True,False,False,76,2,square_middle_corr_20,8.5,10.0,100
True,False,False,34,2,square_middle_corr_20,8.5,10.0,100
False,False,True,10,2,square_middle_corr_20,8.5,10.0,100
True,False,False,76,2,square_middle_corr_20,8.5,10.0,100
True,False,False,54,2,square_middle_corr_20,8.5,10.0,100
True,False,False,63,2,square_middle_corr_20,8.5,10.0,100
True,False,False,87,2,square_middle_corr_20,8.5,10.0,100
True,False,False,28,2,square_middle_corr_20,8.5,10.0,100
True,False,False,77,2,square_middle_corr_20,8.5,10.0,100
True,False,False,89,2,square_middle_corr_20,8.5,10.0,100
